,date,ticker,shares,price_per_share
5,03/06/2023,COIN,7809326.6731961975,75.04075425461502
6,03/06/2023,EXAS,4079685.8738135835,129.18075649471876
7,03/06/2023,SHOP,5649684.377670071,91.4321448153005
8,03/06/2023,U,8208130.674548181,57.639598705802854
9,03/06/2023,TWLO,4418707.597547447,94.1571270435326
10,03/06/2023,DKNG UW,12085798.780728864,34.34584199340258
11,03/06/2023,NTLA,6474009.37832732,63.03423357387658
12,03/06/2023,CRSP,4852212.866363606,81.52814849340108
13,03/06/2023,TDOC,11341491.145989886,34.85764068601471
14,03/06/2023,RBLX,6565877.633695354,56.201029407649926
15,03/06/2023,DNA,107371811.15037937,2.6973174340368518
16,03/06/2023,BEAM,5823011.271755122,47.030150131924586
17,03/06/2023,PACB,13727748.29525718,18.41092053693872
18,03/06/2023,HOOD,18069180.763145145,13.80473230342963
19,03/06/2023,PD,7200441.412420758,31.69002175065861
20,03/06/2023,TXG,2066138.052358732,81.22383575725335
21,03/06/2023,VCYT,4352510.224247002,36.68351710290119
22,03/06/2023,PLTR,4789843.93359014,22.961779182057317
23,03/06/2023,TWST,3575521.012932671,25.742090998679913
24,03/06/2023,META,143532.63553365332,389.8384474023624
25,03/06/2023,TER,351252.4983318959,152.28085964775235
26,03/06/2023,CERS,12831963.84385614,3.693250025065845
27,03/06/2023,VERV,1644226.9164473838,27.44347584168775
28,03/06/2023,TWOU,5762503.585311145,6.127751914247826
29,03/06/2023,NVTA,18222369.926430333,1.7567144313983598
0,03/05/2023,TSLA,3586462.7699337886,345.17415762518385
1,03/05/2023,ROKU,8659480.077182466,96.78095275344654
2,03/05/2023,ZM,7947788.89475544,94.33950990349885
3,03/05/2023,PATH,27498257.35867107,25.29118974393198
4,03/05/2023,SQ,6905268.305203475,89.28127195471245
5,03/05/2023,COIN,7760494.7524134535,73.1758423257766
6,03/05/2023,EXAS,4054175.492990059,125.97035787657646
7,03/05/2023,SHOP,5614356.755773447,89.15987424394162
8,03/05/2023,U,8156805.02207552,56.20714008691443
9,03/05/2023,TWLO,4391077.305155384,91.81713524637073
10,03/05/2023,DKNG UW,12010225.969735775,33.492279538231
11,03/05/2023,NTLA,6433527.230974682,61.4677075536523
12,03/05/2023,CRSP,4821871.854362593,79.5020119203921
13,03/05/2023,TDOC,11270572.509803226,33.99135901584461
14,03/05/2023,RBLX,6524821.031776231,54.80432209578439
15,03/05/2023,DNA,106700412.45036198,2.630283733368927
16,03/05/2023,BEAM,5786599.8323265035,45.86135740233
17,03/05/2023,PACB,13641908.331668478,17.95337255955919
18,03/05/2023,HOOD,17956193.710540026,13.461657261036866
19,03/05/2023,PD,7155416.866852835,30.902461708452375
20,03/05/2023,TXG,2053218.4379129324,79.20526196073
21,03/05/2023,VCYT,4325293.865734812,35.771858773817414
22,03/05/2023,PLTR,4759892.9161318,22.391133319961135
23,03/05/2023,TWST,3553163.1879668077,25.10234886051064
24,03/05/2023,META,142635.12226760254,380.15018696172586
25,03/05/2023,TER,349056.10741484596,148.4963775418386
26,03/05/2023,CERS,12751725.24350908,3.601465419535917
27,03/05/2023,VERV,1633945.5231989243,26.761450907712558
28,03/05/2023,TWOU,5726470.502003973,5.975465096833002
29,03/05/2023,NVTA,18108424.97804247,1.7130565853223267
0,03/04/2023,TSLA,3564105.4350859686,347.014333736053
1,03/04/2023,ROKU,8605498.50589261,97.2969067821877
2,03/04/2023,ZM,7898243.872537598,94.84244822782159
3,03/04/2023,PATH,27326838.390473977,25.426020936111726
4,03/04/2023,SQ,6862222.1604037285,89.75724404059925
5,03/04/2023,COIN,7712117.286677859,73.56595390848332
6,03/04/2023,EXAS,4028902.5249312613,126.64192507858533
7,03/04/2023,SHOP,5579357.910951683,89.63519914010594
8,03/04/2023,U,8105957.032603629,56.50678892841469
9,03/04/2023,TWLO,4363704.154518766,92.30662640646007
10,03/04/2023,DKNG UW,11935356.478309736,33.670831991661565
11,03/04/2023,NTLA,6393421.831370011,61.795401283125955
12,03/04/2023,CRSP,4791813.211472163,79.92584927863606
13,03/04/2023,TDOC,11200313.879031783,34.172572138134186
14,03/04/2023,RBLX,6484146.5237756325,55.096492300491754
15,03/04/2023,DNA,106035262.13302095,2.6443061773556202
16,03/04/2023,BEAM,5750527.256537839,46.1058512974826
17,03/04/2023,PACB,13556867.239065694,18.04908472851452
18,03/04/2023,HOOD,17844258.17373637,13.533423410261072
19,03/04/2023,PD,7110811.342934091,31.06720744780373
20,03/04/2023,TXG,2040419.060064383,79.62751729965238
21,03/04/2023,VCYT,4298330.796695832,35.962564012036445
22,03/04/2023,PLTR,4730220.638293631,22.510503868770936
23,03/04/2023,TWST,3531013.4364544596,25.236173313122112
24,03/04/2023,META,141745.96172303194,382.1768256226335
25,03/04/2023,TER,346880.1572447862,149.2880343923489
26,03/04/2023,CERS,12672233.384971876,3.6206653813023126
27,03/04/2023,VERV,1623759.8139001967,26.90412028653102
28,03/04/2023,TWOU,5690772.761159495,6.007321213172003
29,03/04/2023,NVTA,17995540.460128404,1.7221891514059682
0,03/03/2023,TSLA,3551166.796649254,342.6950915407813
1,03/03/2023,ROKU,8574258.287059762,96.08586486147357
2,03/03/2023,ZM,7869571.1737039015,93.66195663291224
3,03/03/2023,PATH,27227634.792827222,25.109546566587127
4,03/03/2023,SQ,6837310.492378471,88.64004731959481
5,03/03/2023,COIN,7684120.276215834,72.65028806599214
6,03/03/2023,EXAS,4014276.551032261,125.06562953885721
7,03/03/2023,SHOP,5559103.376950478,88.51952149607521
8,03/03/2023,U,8076530.28046663,55.803456289583224
9,03/03/2023,TWLO,4347862.762806755,91.15769785533796
10,03/03/2023,DKNG UW,11892028.000828141,33.251735533245785
11,03/03/2023,NTLA,6370212.031616289,61.026241975433365
12,03/03/2023,CRSP,4774417.671489206,78.93102264718114
13,03/03/2023,TDOC,11159653.799160993,33.74723058549312
14,03/03/2023,RBLX,6460607.369569946,54.41071344002325
15,03/03/2023,DNA,105650326.29336381,2.6113928429250617
16,03/03/2023,BEAM,5729651.332873975,45.531977774077994
17,03/03/2023,PACB,13507652.251816984,17.824430122734658
18,03/03/2023,HOOD,17779478.831798695,13.36497465250878
19,03/03/2023,PD,7084997.230912544,30.680517964827274
20,03/03/2023,TXG,2033011.8031921077,78.63640396746655
21,03/03/2023,VCYT,4282726.727435602,35.51494266378085
22,03/03/2023,PLTR,4713048.695521604,22.230318560285156
23,03/03/2023,TWST,3518194.930660631,24.922061952223295
24,03/03/2023,META,141231.38666850512,377.41992047260055
25,03/03/2023,TER,345620.8912053255,147.42986568083086
26,03/03/2023,CERS,12626229.850862099,3.5755994310820096
27,03/03/2023,VERV,1617865.139479709,26.56924820699139
28,03/03/2023,TWOU,5670113.762001584,5.932548868798991
29,03/03/2023,NVTA,17930211.92377402,1.700753287443502
0,03/02/2023,TSLA,3524682.182686786,340.5840388812518
1,03/02/2023,ROKU,8510311.439797746,95.49396166365707
2,03/02/2023,ZM,7810879.885313175,93.08498506977237
3,03/02/2023,PATH,27024571.000588708,24.954868030572364
4,03/02/2023,SQ,6786317.807635237,88.09401146365789
5,03/02/2023,COIN,7626812.081244881,72.20275150178942
6,03/02/2023,EXAS,3984338.062957583,124.29520668667487
7,03/02/2023,SHOP,5517643.565190888,87.97422809711117
8,03/02/2023,U,8016295.490358721,55.459698711144014
9,03/02/2023,TWLO,4315436.38763807,90.59615289818996
10,03/02/2023,DKNG UW,11803337.215836016,33.046899903952635
11,03/02/2023,NTLA,6322702.968770912,60.650311261503084
12,03/02/2023,CRSP,4738810.048370999,78.44479582516993
13,03/02/2023,TDOC,11076425.063438287,33.53934263308928
14,03/02/2023,RBLX,6412424.137988826,54.07553536438166
15,03/02/2023,DNA,104862385.80306391,2.595306275179526
16,03/02/2023,BEAM,5686919.57388313,45.251494028771226
17,03/02/2023,PACB,13406912.135704672,17.71462898596898
18,03/02/2023,HOOD,17646879.418626,13.282644423739322
19,03/02/2023,PD,7032157.297636831,30.491521417622035
20,03/02/2023,TXG,2017849.5942979807,78.15199204027792
21,03/02/2023,VCYT,4250786.137038694,35.29616534244157
22,03/02/2023,PLTR,4677898.76243342,22.093376496400086
23,03/02/2023,TWST,3491956.2209860594,24.768538349277442
24,03/02/2023,META,140178.0825097625,375.09495770966504
25,03/02/2023,TER,343043.2494314797,146.52167581257137
26,03/02/2023,CERS,12532063.385992862,3.5535732075535074
27,03/02/2023,VERV,1605799.095805589,26.405577692082968
28,03/02/2023,TWOU,5627826.034415376,5.896003486689903
29,03/02/2023,NVTA,17796488.34269231,1.6902763946041022
0,03/01/2023,TSLA,3524843.9794581938,332.48795834888216
1,03/01/2023,ROKU,8510702.096555794,93.2239586226351
2,03/01/2023,ZM,7811238.435412671,90.87224621696295
3,03/01/2023,PATH,27025811.53465957,24.361661660967318
4,03/01/2023,SQ,6786629.326306741,85.99991388476947
5,03/01/2023,COIN,7627162.181908408,70.4864077390655
6,03/01/2023,EXAS,3984520.9597412846,121.34056440094606
7,03/01/2023,SHOP,5517896.8467261745,85.88297790879685
8,03/01/2023,U,8016663.469842195,54.14135687533376
9,03/01/2023,TWLO,4315634.483136769,88.4425764939758
10,03/01/2023,DKNG UW,11803879.035425521,32.26133648223033
11,03/01/2023,NTLA,6322993.205698355,59.208582500814984
12,03/01/2023,CRSP,4739027.578385452,76.58007137586213
13,03/01/2023,TDOC,11076933.514901742,32.7420732723401
14,03/01/2023,RBLX,6412718.493470725,52.79009670853883
15,03/01/2023,DNA,104867199.39889629,2.5336128127406017
16,03/01/2023,BEAM,5687180.625852817,44.175813145220744
17,03/01/2023,PACB,13407527.565688334,17.29353155773201
18,03/01/2023,HOOD,17647689.479779705,12.96690044674421
19,03/01/2023,PD,7032480.101307578,29.766702328147286
20,03/01/2023,TXG,2017942.221528642,76.29422787904015
21,03/01/2023,VCYT,4250981.264836683,34.457134253272194
22,03/01/2023,PLTR,4678113.496380342,21.568191123843086
23,03/01/2023,TWST,3492116.515507145,24.179761253898782
24,03/01/2023,META,140184.51723493676,366.1785123152229
25,03/01/2023,TER,343058.9964654914,143.038684386981
26,03/01/2023,CERS,12532638.656978965,3.469100620521749
27,03/01/2023,VERV,1605872.808298167,25.777886258858217
28,03/01/2023,TWOU,5628084.373759243,5.755848595097884
29,03/01/2023,NVTA,17797305.271483902,1.6500965498361873
0,02/28/2023,TSLA,3543965.290309355,327.7544991173145
1,02/28/2023,ROKU,8556870.318836909,91.89677730233427
2,02/28/2023,ZM,7853612.259368143,89.5785450108049
3,02/28/2023,PATH,27172419.142363828,24.014837274129125
4,02/28/2023,SQ,6823444.927149269,84.77557755597907
5,02/28/2023,COIN,7668537.44272631,69.48292917981365
6,02/28/2023,EXAS,4006135.8920072773,119.61310149498239
7,02/28/2023,SHOP,5547829.922194415,84.66030633706326
8,02/28/2023,U,8060151.668210499,53.37057435802456
9,02/28/2023,TWLO,4339045.615360765,87.18346523999843
10,02/28/2023,DKNG UW,11867911.83846623,31.8020485075534
11,02/28/2023,NTLA,6357293.707876759,58.36566051104344
12,02/28/2023,CRSP,4764735.50190962,75.48984047664916
13,02/28/2023,TDOC,11137022.838074747,32.275941296429565
14,02/28/2023,RBLX,6447505.730701433,52.03855138388625
15,02/28/2023,DNA,105436075.16459905,2.4975430765094293
16,02/28/2023,BEAM,5718032.019346367,43.54690492375415
17,02/28/2023,PACB,13480259.72172789,17.04733248632847
18,02/28/2023,HOOD,17743423.350076996,12.782297386443133
19,02/28/2023,PD,7070629.375106749,29.34292917068259
20,02/28/2023,TXG,2028889.004059273,75.20806638596608
21,02/28/2023,VCYT,4274041.671101785,33.96658584052825
22,02/28/2023,PLTR,4703490.977733446,21.261135933362336
23,02/28/2023,TWST,3511060.288851618,23.83552648914898
24,02/28/2023,META,140944.97975361574,360.9654180782838
25,02/28/2023,TER,344919.997335298,141.00231656047345
26,02/28/2023,CERS,12600624.780887408,3.41971282783599
27,02/28/2023,VERV,1614584.2273946845,25.410899814331827
28,02/28/2023,TWOU,5658615.186309918,5.673905553300913
29,02/28/2023,NVTA,17893850.766374536,1.6266049780343468
0,02/27/2023,TSLA,3553316.7602117313,336.5099883202696
1,02/27/2023,ROKU,8579449.353531167,94.35166729964584
2,02/27/2023,ZM,7874335.605296287,91.97150677264422
3,02/27/2023,PATH,27244119.071389485,24.65635905043006
4,02/27/2023,SQ,6841449.968011616,87.0402349625582
5,02/27/2023,COIN,7688772.431281924,71.33906551924436
6,02/27/2023,EXAS,4016706.8926097313,122.80839315838207
7,02/27/2023,SHOP,5562468.994615007,86.92188443911616
8,02/27/2023,U,8081420.01018325,54.79629235367575
9,02/27/2023,TWLO,4350495.065666623,89.51244589668133
10,02/27/2023,DKNG UW,11899227.726537975,32.651594411849516
11,02/27/2023,NTLA,6374068.714373672,59.92481503616522
12,02/27/2023,CRSP,4777308.221163031,77.50644279639194
13,02/27/2023,TDOC,11166410.127548805,33.138146563778015
14,02/27/2023,RBLX,6464518.7798842,53.42868630501195
15,02/27/2023,DNA,105714289.5946959,2.5642613412447264
16,02/27/2023,BEAM,5733120.204458099,44.71019774477984
17,02/27/2023,PACB,13515830.116113145,17.502727411265294
18,02/27/2023,HOOD,17790242.964782897,13.123758043908909
19,02/27/2023,PD,7089286.66217809,30.12678324508549
20,02/27/2023,TXG,2034242.6384497122,77.21714151686692
21,02/27/2023,VCYT,4285319.595340519,34.87395424092829
22,02/27/2023,PLTR,4715902.090910724,21.82909654598076
23,02/27/2023,TWST,3520324.932245955,24.472258236186864
24,02/27/2023,META,141316.89161732982,370.6080891297447
25,02/27/2023,TER,345830.13857811113,144.76899028596517
26,02/27/2023,CERS,12633874.080397144,3.5110655287812427
27,02/27/2023,VERV,1618844.6347549425,26.089715389895055
28,02/27/2023,TWOU,5673546.58807861,5.825475764981613
29,02/27/2023,NVTA,17941067.314272713,1.67005738634913
0,02/26/2023,TSLA,3587471.010649233,329.27775190291715
1,02/26/2023,ROKU,8661914.464752747,92.32387143038035
2,02/26/2023,ZM,7950023.208862539,89.99486505701455
3,02/26/2023,PATH,27505987.778433185,24.126447237904234
4,02/26/2023,SQ,6907209.5417652335,85.1695756094337
5,02/26/2023,COIN,7762676.413644396,69.80585400833631
6,02/26/2023,EXAS,4055315.218971285,120.16900840255344
7,02/26/2023,SHOP,5615935.086132725,85.05376866269178
8,02/26/2023,U,8159098.095629814,53.61861634151836
9,02/26/2023,TWLO,4392311.742317494,87.58865405248757
10,02/26/2023,DKNG UW,12013602.332352974,31.94984986224865
11,02/26/2023,NTLA,6435335.849804512,58.636917367002454
12,02/26/2023,CRSP,4823227.398206232,75.8406826774441
13,02/26/2023,TDOC,11273740.938090287,32.42594508774331
14,02/26/2023,RBLX,6526655.31548339,52.28040273472266
15,02/26/2023,DNA,106730408.495794,2.509150512742041
16,02/26/2023,BEAM,5788226.5843463065,43.749290991399675
17,02/26/2023,PACB,13645743.399337845,17.126560679280296
18,02/26/2023,HOOD,17961241.627318967,12.841703649828498
19,02/26/2023,PD,7157428.426175748,29.47930166508727
20,02/26/2023,TXG,2053795.6468677165,75.55759902985271
21,02/26/2023,VCYT,4326509.80959411,34.12444697329177
22,02/26/2023,PLTR,4761231.036209174,21.359947954624563
23,02/26/2023,TWST,3554162.0673709824,23.9463030985279
24,02/26/2023,META,142675.22042195348,362.6430200031232
25,02/26/2023,TER,349154.23545967625,141.65763074244688
26,02/26/2023,CERS,12755310.059358962,3.435606086677565
27,02/26/2023,VERV,1634404.8644800098,25.528998037334397
28,02/26/2023,TWOU,5728080.350226661,5.700275267408845
29,02/26/2023,NVTA,18113515.690682374,1.6341646929140474
0,02/25/2023,TSLA,3565606.4674711456,332.23185926202484
1,02/25/2023,ROKU,8609122.734239163,93.15215280207234
2,02/25/2023,ZM,7901570.238733726,90.80225180455653
3,02/25/2023,PATH,27338347.16038993,24.342897073712244
4,02/25/2023,SQ,6865112.203328848,85.93367238981409
5,02/25/2023,COIN,7715365.265172444,70.43211553327416
6,02/25/2023,EXAS,4030599.307834234,121.24710174474598
7,02/25/2023,SHOP,5581707.672221479,85.81682648386028
8,02/25/2023,U,8109370.877743846,54.09965445661808
9,02/25/2023,TWLO,4365541.940009282,88.37445353640497
10,02/25/2023,DKNG UW,11940383.085105993,32.23648716481467
11,02/25/2023,NTLA,6396114.437802613,59.16297704795024
12,02/25/2023,CRSP,4793831.296218852,76.52108552131205
13,02/25/2023,TDOC,11205030.920702623,32.71685366706927
14,02/25/2023,RBLX,6486877.33915124,52.74943509892956
15,02/25/2023,DNA,106079919.16276692,2.531661295666074
16,02/25/2023,BEAM,5752949.106228068,44.14178669366487
17,02/25/2023,PACB,13562576.749386873,17.280211202725873
18,02/25/2023,HOOD,17851773.330034662,12.956912682434574
19,02/25/2023,PD,7113806.079847751,29.74377450446655
20,02/25/2023,TXG,2041278.3879221785,76.23546219564719
21,02/25/2023,VCYT,4300141.05002463,34.43059362105862
22,02/25/2023,PLTR,4732212.783166007,21.55157820925992
23,02/25/2023,TWST,3532500.53205731,24.161136775561875
24,02/25/2023,META,141805.6584079055,365.8964630551643
25,02/25/2023,TER,347026.2467360437,142.92850873839907
26,02/25/2023,CERS,12677570.329416927,3.4664285432966255
27,02/25/2023,VERV,1624443.6646197683,25.758030823597377
28,02/25/2023,TWOU,5693169.445086714,5.7514151486157505
29,02/25/2023,NVTA,18003119.3293598,1.6488255617927765
0,02/24/2023,TSLA,3579620.3414063733,330.5180422471703
1,02/24/2023,ROKU,8642959.098905647,92.67162771095934
2,02/24/2023,ZM,7932625.715614351,90.33384867044583
3,02/24/2023,PATH,27445794.842628095,24.21732431471059
4,02/24/2023,SQ,6892094.097670339,85.49038380750372
5,02/24/2023,COIN,7745688.902168494,70.06879168389604
6,02/24/2023,EXAS,4046440.739326663,120.62164894671054
7,02/24/2023,SHOP,5603645.412231605,85.37414065079312
8,02/24/2023,U,8141243.071776327,53.82058155701281
9,02/24/2023,TWLO,4382699.793789379,87.91857419212536
10,02/24/2023,DKNG UW,11987312.275082383,32.070195345827415
11,02/24/2023,NTLA,6421253.0340622915,58.857785014472626
12,02/24/2023,CRSP,4812672.4521525875,76.12635173914897
13,02/24/2023,TDOC,11249069.962081864,32.54808387897105
14,02/24/2023,RBLX,6512372.660099719,52.477327301690245
15,02/24/2023,DNA,106496844.2014015,2.518601728729902
16,02/24/2023,BEAM,5775559.875045648,43.914081424008536
17,02/24/2023,PACB,13615881.63385371,17.19107128686923
18,02/24/2023,HOOD,17921936.008740142,12.890074488576627
19,02/24/2023,PD,7141765.413698003,29.590341336001064
20,02/24/2023,TXG,2049301.2076741671,75.84220180052307
21,02/24/2023,VCYT,4317041.859221748,34.25298351072668
22,02/24/2023,PLTR,4750811.760361882,21.440404459957122
23,02/24/2023,TWST,3546384.290005361,24.0365016264941
24,02/24/2023,META,142362.99602728663,364.0089872861277
25,02/24/2023,TER,348390.1611551869,142.1912124696795
26,02/24/2023,CERS,12727396.880390016,3.44854698241479
27,02/24/2023,VERV,1630828.2022681437,25.625158101539093
28,02/24/2023,TWOU,5715545.2623910615,5.721746491422293
29,02/24/2023,NVTA,18073876.842008535,1.6403201002497312
0,02/23/2023,TSLA,3559704.2833549585,329.16622868642196
1,02/23/2023,ROKU,8594871.967106028,92.29260222059712
2,02/23/2023,ZM,7888490.690336712,89.96438465935267
3,02/23/2023,PATH,27293093.72038052,24.11827584161942
4,02/23/2023,SQ,6853748.314304082,85.1407294910288
5,02/23/2023,COIN,7702593.9437341085,69.78221143508557
6,02/23/2023,EXAS,4023927.4164097477,120.12830831193801
7,02/23/2023,SHOP,5572468.215577922,85.02496176698904
8,02/23/2023,U,8095947.35486673,53.600456230414984
9,02/23/2023,TWLO,4358315.61468933,87.55898861541516
10,02/23/2023,DKNG UW,11920618.049331844,31.939028754528543
11,02/23/2023,NTLA,6385526.885478902,58.617057605471835
12,02/23/2023,CRSP,4785896.019235722,75.81499616560264
13,02/23/2023,TDOC,11186483.1207351,32.41496273113651
14,02/23/2023,RBLX,6476139.5460874,52.26269586373321
15,02/23/2023,DNA,105904324.00956063,2.5083006875284197
16,02/23/2023,BEAM,5743426.191922806,43.73447352613654
17,02/23/2023,PACB,13540126.4801844,17.120760077437577
18,02/23/2023,HOOD,17822223.110750638,12.837354287965963
19,02/23/2023,PD,7102030.525357047,29.469317308346728
20,02/23/2023,TXG,2037899.4393512062,75.53200839572767
21,02/23/2023,VCYT,4293022.983453244,34.112889350386524
